Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
2196,B000EPP56K,AO1HIVTUCQZQ2,Mon,0,0,3,1251072000,Not Real Peanut Satay,"This is NOT real peanut satay but for the price it is not bad. I like to get these and keep them in my desk at work for the days that I don't have time to go out to lunch. These are really easy to make; just mix together the cooked noodles and the bag of sauce and microwave for about 2 minutes. You will not get a restaurant quality meal out of this but it is decent for just over $2.00 a box. The box says it is 2 servings but if you are not mixing in any meat or anything, it really is only 1 serving."
2197,B008YAXFWI,AY12DBB0U420B,Gary Peterson,0,0,4,1346630400,"Mild Taste, But Delicious.","A nearby Fresh and Easy Neighborhood Market stocks a number of gourmet imported products and I enjoy trying them. One is a variety of Baxters soups from Canada. Today, I had the Butternut Squash and Red Pepper Soup. Quite good. Smooth and mellow. Mild taste, but delicious. Goes down real easy and it only comes to 90 calories per serving (2 servings per can). Alas, the sodium content is a bit higher than I like. Otherwise, very good.<br /><br />Gary Peterson"
2198,B001FPT2MG,A22MI212KEK07E,Lilian Roessler,1,1,5,1284681600,Excellent taste,I have been using this product for years and was happy to find it on line since our local place (Bristol Farms) had closed.  I love it especially in my salad dressings.
2199,B000LRKO9E,ABQ0AV72S4Z8Q,Kristina vLS,8,9,5,1243468800,Wonderful condiment,"The pomegranate molasses arrived on time and in good condition.  I encountered this as an ingredient in a Mollie Katzan cookbook and it did not disappoint.  We thinned it just a little with warm water and used it as a side sauce for roasted asparagus at a barbecue, and got many rave reviews from our guests, vegetarian and non-vegetarian alike.  I recommend both the vendor and this item."
2200,B000LRKO9E,ATQ7DL7RKN0PI,Mary A. Parham,3,4,5,1215820800,Exotic Pantry Stuff - Pomegranate Molasses,"Fast, professional transaction.  I needed this one ingredient for a new recipe and it turned out great!  Now I just need to find more uses for this stuff."
2201,B000LRKO9E,A3F6JH6V9IK7WC,"Melinda Ruble ""organicgirl""",3,4,4,1268524800,satisfied,Only Pom.Mol.I've ever used but this seemed to have the same flavor the Chef came up with for a pomegranate relish for fish. It seems to have a bit of a brown appearance though where the one the Chef used was a brighter red color.
2202,B000LRKO9E,A2Z59A7Q8PP0S8,"Rosanne Vancleve ""Rosanne""",14,21,5,1187827200,Great Find!,"I have two recipes I'm anxious to try that call for pomegranate molasses. I've called all the specialty and best markets in the Sacramento area and no one's heard of this, much less carries it.  It's common in Mediterranean recipes, goes with shrimp, fish, chicken, beef and pork. I was delighted to find it on Amazon and look forward to using mine in a fabulous short ribs recipe.  I'm also passing along the info to my friends so they can order their own -- or I may give as gifts to my gourmet cook friends."
2203,B000LRKO9E,A125VULXMCE3VY,A. N. Duquesnoy,2,3,5,1230336000,I would recommend this product.,I would recommend this product.  I received it in a timely manner and the price was good.
2204,B000LRKO9E,A2D1LPEUCTNT8X,Ali Julia,0,0,5,1329868800,Love it! I use it for so many things including my mother's secret recipe,"Pomegranate molasses is my mother's ""secret"" recipe for great meatballs. She adds a couple teaspoon of molasses to the meat and the taste comes out incredible.<br /><br />Once I set-up my own household she gave me a present - Pomegranate Molasses of my own. I learned to use it in variety of recipes from deserts to meat sauces. It has a wonderful taste both tart and sweet at the same time. It has deep red color, and looks very appealing.<br /><br />It keeps almost indefinitely in the refrigerator. It blends well with walnuts, adds a unique flavor to beans, adds wonderful flavor to poultry, gives a nice taste to fish, gives an astringent edge to salads and vegetables, and is a great tenderizer for lamb and pork.<br /><br />I like its flavor even just diluted with cold water as a drink or adding tart flavor (and beautiful color) to sorbets.<br /><br />Ali Julia review"
2205,B000LRKO9E,A8GR4PH5NW96V,Jennifer L. Rinehart,1,2,5,1325548800,Don't use this in place of regular molasses!,"So I bought this pomegranate molasses to make Fattoush, the delicious middle eastern salad of greens, cukes, tomatoes and torn up bits of fried, leftover pita bread.  Wowee, Fattoush is now my favorite salad, I've eaten so often lately that the tart lemon-y dressing has made the corners of my mouth turn a bit pinkish and raw, youch. I tend to do that, find a food I really like, then eat it so much I almost make myself sick on it.<br /><br />Anyways, the Fattoush salad dressing, with it's complex blend of Sumac, olive oil and various herbs and spices required one half teaspoon of pomegranate molasses.  I was lucky enough to find it at a Russian grocery store (YAY!).  But the store is far away and so I had to look around online to buy more, thank God for Amazon.<br /><br />Now, granted, my bottle will likely last years if all I do with it is make Fattoush, one goopy half teaspon at a time, so I've used it in a few other things.  I added a teaspoon to a Lemon Chicken Marinade, a tiny glob to a bowl of greek yogurt (had to add honey too cuz it was sour!),  a tiny amount added to Christmas Salmon cream cheese log, I used it in Fesenjen, a persian stew of chicken and walnuts, I used a few tablespoons of the sticky stuff in a garlicky barbecue sauce and it was the best barbecue ever.<br /><br />Just don't do what I did and try to replace the molasses in molasses cookies with pomegranate molasses, what a horrible mess, the cookies looked normal, slightly lighter than normal, but the smell!  And the taste!  Ewwww!"
2206,B002RKGEII,AFCMP2M1U1S27,Non Blonde,12,12,5,1206489600,Excellent by itself or in hummus/baba ganoush,"Always wanted to make my own hummus and eggplant dip - this brand of tahini I'd never tried before or seen in supermarkets, so I decided to order and try it....excellent by itself or in recipes! Highly recommended."
2207,B002RKGEII,A1XHUNV8QE5CHM,"bookmom ""ralph""",11,11,4,1233792000,Krinos Tahini,This was a very good puchase. The shipper was very fast and very friendly. The Tahini was very fresh and of good quality. I will order again.
2208,B002RKGEII,A2AMNJBGHKPZ65,Michael Brodesky,3,3,5,1239408000,Best Tahini I have ever had. And we buy a lot of it.,"We love to make Hummus, and love to make sandwitches, salad dressings. One of our kids favorite foods is Tahini over cold Undon Noodles."
2209,B002RKGEII,A3PO3YRFX4BI2J,CMCM,1,1,5,1324339200,Best Tahini I've had!,"Having lived in the Middle East for 10 years, our family loves hummos and we make a lot of it.  This is the best brand I've ever found in the U.S.  I like the taste and the texture of this one, and it mixes wonderfully with the other ingredients.  I found it somewhere locally, then when I went to buy more I couldn't find it again.  Krinos is so much better than all the brands you find in health food stores or supermarkets, and the price happens to be about half of what most stores charge for a similar amount of tahini.  I was delighted to find it on Amazon!"
2210,B002RKGEII,A1ND0JOMYAZ6QU,DanielaB,0,0,5,1344729600,Good hummus as a result!,"I have never used Tahini before - and my hummus was good, but always, something was missing... After I found out of Tahini, I ordered it (and it was shipped extremelly fast)and used it. The result was amazing! One spoon into the hummus prepared from one bag (1lb beans) and I had my favorite ready to go!"
2211,B002RKGEII,A18H6GSA21LHFF,Amanda,1,3,2,1285718400,Bitter,"Very bitter and not nearly as thick as expected. Very runny, actually. There are better brands out there."
2212,B0007T3V82,A31SZ1KB15I36Z,S. Donius,4,4,4,1209340800,Nice!,We purchased these for our son to give out when his baby boy is born.  They make a very nice announcement of the new arrival.  They are however very hard if you actually want to chew the bubble gum.
2213,B0007T3V82,A2G3R12TYEX4RN,Lisa Merriman,3,3,2,1284681600,It's A Boy Bubble Gum,"Hi,<br /><br />My first grandson was born and I wanted everything under the sun to celebrate!  This is a wonderful idea that has been around for a very long time!  HOWEVER......everything was fine and wonderful except the fact that they just weren't fresh.  These little bubble gum cigars were as hard as a rock!  The moral of the story is that being a ""fun"" item the shipping was as much as the cigars themselves....at least they could have been fresh and not hard."
2214,B0007T3V82,A380XR46YNMY4G,John K. Hopkins,0,0,1,1331596800,Buble Gun Cigars......real cigars might have tasted better,"I purchased this item to celebrate the birth of my grandson.  I should have opted for real cigars, they might have tasted better. These cigars were very hard and hurt my teeth to chew. Not to mention that these gum cigars were much too sweet."
2215,B0007T3V82,A2I30WO4HD5SJI,Flying Saucer,0,0,1,1331337600,stale cigars,ordered some from an amazon-fulfilled associate. Normal amazon shipping etc...The cigars were cracked and stale. How does chewing gum shatter and break? No way it was fit for consumption.<br />Easy return process.
2216,B0007T3V82,A2SABVJV9W8K1H,J. M. Clements,0,0,5,1218672000,Great Announcement for Non-smokers,"This product arrived in a timely manner, in good condition, and it was a hit with the family when my son arrived."
2217,B0007T3V82,AHJWWKIE2E70B,"Shannon S. Ash ""ShannonAsh""",0,1,5,1275004800,Fun for our daughter,"When our third child, and first son was born, we sent our oldest to school (Kindergarten) with these for her friends to celebrate. It really made her feel important at school, and helped her celebrate the birth of our little boy. She loved doing it, and her friends enjoyed them too. BTW- teachers, we did clear it with the teachers at school first, so no hate mail please!"
2218,B0007T3V82,AJ0565CVECQ3M,"Nina C. Flippin ""Minniemouse""",0,3,5,1259539200,Everything Iv'e ordered so far.,I have nothing but good service ever since I started ordering from amazon.com.  Keep up the good work.
2219,B002C4HZ00,A2DYMDOAJURO5F,"Aceto ""Hope is a Weed Exasperatus: 1:18""",17,17,5,1304035200,Best value for the genuine article IF you have PRIME,"There is much confusion about tomatoes, and shopping on-line in this case adds to the complexity.  These are not the best tomatoes offered at the time of this writing.  The Strianese are hands down the best.  My local store sells them.  I have been using them for fifteen years.  But they are significantly more expensive and the shipping is brutal.  No Prime shipping with them.  I use these specific Cento when I am not home.  It all depends on how much your sauce means to you.<br /><br />But you need to know what you are buying.  These Cento tomatoes are 1) San Marzano sauce tomatoes; 2) they are D.O.P. certified 3) and this point is often overlooked, they are from the Sarnese Nocerino.  They are the second best in terms of absolute flavor.  Bright from proper acid, deep from proper natural salt/sugar balance.  You probably cannot get better tomatoes fresh unless you know a specialty grower, or do it yourself and have no day job.  Cento sells many others, much cheaper, that are not these.<br /><br />The price per can is good.  The best deal is if you have Amazon Prime and get regular shipments.  I get three large batches per case, enough to feed the mob that forms on sauce day.<br /><br />Most people are happy with the many good canned tomatoes, especially when you look at the poor genetically engineered ersatz ""fresh"" tomatoes at the supermarket.  But if you are a maestro, these are what you want."
2220,B002C4HZ00,A3E5HI06CCI4R0,T. Evans,18,22,1,1305849600,CHEAP IMITATION - DO NOT BUY,"I've had a lot of San Marzano tomatoes in my day, both fresh and canned, and typically they are the best tomatoes on the planet. I opened the first can from this order, and the tomatoes weren't very good at all - nothing like I was used to. I later noticed that the can does not have the ""D.O.P. Certified"" label, like the photo on the Amazon page does. These tomatoes are not D.O.P. certified, and are not real San Marzano tomatoes. They are a cheap imitation.  The seller tried to mimic the label of real san marzano tomatoes so they could sell them for a higher price. I would recommend you stay away from these.  You can get better tomatoes for a fourth the price at your local grocery store."
2221,B002C4HZ00,A1Y0PHH3UV7J5D,zen cowgirl,6,6,1,1317945600,False advertising!,The label is misleading. Cento actually sells two kind of San Marzano with the same label other than one that says D.O.P. certified. You will receive the one w/o the D.O.P. if you order from Amazon. I have made the mistake in the grocery store not realizing Cento sells ones are D.O.P and ones that are not and did not realize till it was too late. The true D.O.P. ones I have to say make the best sauce! You can taste the difference.
2222,B002C4HZ00,A1307SKX7GL2X2,ksmms,6,6,1,1315612800,False advertising!,"Buyer beware! The label on the Amazon site clearly states ""D.O.P Certified"" but the product received does NOT match the site label and does NOT state ""D.O.P. Certified"" This is bait and switch and I will file a complaint with Amazon."
2223,B002C4HZ00,A39XE1YC6ZBCZ4,Andy The Bouncer,13,16,5,1262649600,"Great Product, Awful Price",DOP San Marzano canned tomatoes are the finest canned tomatoes on the planet... but I can get these for literally half the price at my local grocery store. Is this unusual? Boston is pretty heavily Italian in some areas... maybe that makes a difference. i don't understand why anyone would buy them at this price. Check your local grocery store before you buy them at this price.
2224,B002C4HZ00,A13T1ZO7KR4YOG,Wilbur,9,11,2,1303084800,You don't get what you order,"You order (and pay for)D.O.P. Certified San Marzano tomatoes but you will receive ""CERTIFIED"" which means absolutely nothing. A true SM tomato will have an EU D.O.P emblem on the label plus the Corsorzio San Marzano stamp. This is false advertising.  If you enlarge the picture shown you can see on the upper left side partially one of the stamps. You will not receive this DOP label.  You will  receive another tomato from somewhere in the region under the Cento name. Typical marketing hoodwinking. Amazon refuses to take returns on this item, so beware."
2225,B002C4HZ00,A3HGFM3R4WQMFI,"Mommy ""Mommy""",9,12,1,1306022400,Different product than the photo,"Since a DOP product is not readily available at my local grocery stores, I got really excited when I saw the photo of this product at the Amazon website because the photo states that this product is ""D.O.P. Certified.""<br /><br />But when I received the shipment, it was a huge disappointment.  It was a different product than what the photo promised.  (I can buy the one that was delivered to me at my local grocery stores very easily.)  Very disappointing............."
2226,B002C4HZ00,A17XS25H0YFGEI,Lou,6,8,1,1299715200,All 12 cans were terribly banged up and dented!,"I've used Cento San Marzano DOP certified tomatoes many times in the past and was always pleased with the quality of these great tomatoes.<br />That said, this is the 1st time I've ordered this item from Amazon and ALL 12 cans arrived completely dented and banged up!<br />Terrible presentation for an expensive item.<br />As an aside, none of the cans I received has a ""DOP CERTIFIED"" label but only ""CERTIFIED"" and no serial # on the side of the cans so I'm not sure if these tomatoes are actually DOP certified or not???"
2227,B002C4HZ00,A2QNJARWTF9H89,"William D. Colburn ""buys things on amazon far...",1,1,3,1311811200,"False and misleading product data, but they do taste good","The Amazon product info claims they are a certified organic product.  The picture claims DOP certified.  Neither appears to be true.  The cans I received were just ""certified"", and it didn't say by who.  There is no USDA Organic label either.  I also knew all these things before I bought them since they are well documented in the Amazon reviews already, so I wasn't surprised by what I received.<br /><br />On the plus side, they are better tomatoes than I can buy canned in the grocery stores locally, so I'm happy enough with them, and I used reward points from my Amazon.com Visa to buy them, so they were essentially free to me.<br /><br />Would I buy them again?  Maybe.  If couldn't get any of the Strianese D.O.P. certified San Marzano tomatoes, then yes I probably would.  As I said, they are tasty and I do like them better than what I can buy locally, but they aren't the top tomato when it comes to what I can mail order."
2228,B002C4HZ00,A36RO7NCM6IUGB,E.Dickenson,1,1,4,1303776000,love it except for the price,"I discovered these wonderful tomatoes and yes, they are worth paying for. Unfortunately in my area they are approaching 6 bucks a can and never go on sale. Walmart has them for about 4 dollars a can, but I prefer not to be tied down to that store. The local ""Italian mart"" advertised san marzano tomatoes, 4 cans for 5 dollars- too good to  be true? yes, in fact , these are very ordinary tomatoes. I am on the hunt for these wonderful tomatoes at a good price.They turn an ordinary recipe into a gourmet experience."
2229,B002C4HZ00,A1DJ9FOEOA0WF1,citizen fact checker,2,3,1,1315180800,BEWARE--NOT D.O.P. certified,"The can that is shown says D.O.P. certified but when my relative ordered them from Amazon.com, the cans that were shipped only indicate CERTIFIED. One can buy these non-DOP at any Walmart. What do they mean by CERTIFIED? Certified as to what?<br /><br />Unfortunately, the venders are making fools of Amazon.com. As a consequence, I am staying away from Cento products entirely. Fool me and Amazon once, shame on Cento; fool me and Amazon twice, shame on me and Amazon. There is no way I can make this review FUN!"
2230,B002C4HZ00,A3K3UHC5J04NW4,"JNobi ""Jimmy""",0,0,4,1344384000,NOT DOP Certified! But Organic!,"I received my order with a few problems. The majority of the cans arrived dented, some very severely! Amazon needs to add better packing material to keep the cans from moving around in the shipping box, I am surprised they haven't fixed this shipping issue by now because of all the complaints here in the reviews. However, Amazon is really great when it comes to problems like this with food items...they are shipping me a new order, no charge, and I get to keep my original order! I am hoping my new order arrives in better condition! These San Marzano Tomatoes are not ""DOP Certified""! Even though the description says they are? Many people have complained about this in the reviews so I am surprised Amazon is still listing them as ""DOP Certified""? However, they are very good quality tomatoes and Certified Organic. I have also noticed the price of this item fluctuates often so here's a tip...place it in your shopping cart and then save it for later, check your cart daily and wait for the price to drop! I paid $20.79 but I have seen the price as high as $53.00, so it pays to be patient. Good luck!"
2231,B002C4HZ00,AW01EJ2CXKTEJ,"D. hanley ""dave""",0,0,1,1337731200,Not DOP,"these are not DOP they're just ""certified"" which means nothing significant. they should go a step further with a little more nonsense and write ""department certified"". real dop tomatoes are much better."
2232,B002C4HZ00,A105FP1ZT88EPL,david lee,0,0,5,1329868800,CENTO SAN MARZANO,Purchased a small case of these tomatoes. I used them for Pizza Sauce and they tasted great. The labels looked identical to the picture posted on Amazon.
2233,B002C4HZ00,A3FWZL9GY3ADAK,Nyjean,0,0,5,1324944000,The best,"I love San Marzano tomatoes and Cento's are great. They have the greatest, sweetest taste ever. Worth ever penny and than some."
2234,B002C4HZ00,ACOG40TMNBIDD,Adam,0,0,1,1323820800,The picture shows dop and they are not,They tomatoes are certified San Marzano but not DOP like the item shows in picture. I called amazon and they sent me another box of 12 for free to fix issue. THe new shipment was still certified not DOP.  So please know this. Tomatoes are ok but not the best fyi.
2235,B002C4HZ00,A3HPTYLKZTIEVX,Rebecca Kauffman,0,0,2,1323648000,damaged cans,"I purchased a case of these tomatoes a couple of months ago, and the cans were so badly bent and warped my can opener won't open them.  I complained to Amazon and they shipped another case out right away - but those cans are worse than the first case!  I won't order again."
2236,B002C4HZ00,AOWGK8BFJ4YBV,LoveDOP,0,0,1,1322870400,D.O.P? Not really....,"The product image is misleading. The image has the tomatoes as D.O.P. certified, but the tomatoes I received are not...."
2237,B002C4HZ00,A1WU204RFEA7PA,"msbasset ""msbasset""",0,0,5,1322438400,GREAT ITALIAN,"these tomatoes are perfect for italian recipes.....full flavor, not too acidic and VERY italian!  Always the best choice for italian cooking...."
2238,B002C4HZ00,A320W49RGU48WY,Michael Parsons,0,0,4,1314748800,a little disappointing,"most if not all of the cans were dented in some way, however it is a cheaper method of purchasing this product"
2239,B002C4HZ00,A31RMOM1WO36AC,"W. R. Carleton ""Ranny Carleton""",0,0,5,1286236800,Cento  Time,"This is a fine product.  Why? Sure, it's has a flavor that on other tomato has, an earthy taste."
2240,B002C4HZ00,A29EZ7G65A9PQX,Alan,5,8,1,1306281600,Damaged merchandise,Merchandise was not damaged during shipment but supplier send me damaged and incorrect merchandise.  3/4 of the cans were badly dented and the cans they shipped were not DOP Certified.  They sent me lower standard merchandise.  Received full refund from Amazzon.
2241,B002C4HZ00,A2XHZ42N3MRMID,Janet E. Kusterer,3,5,4,1293667200,dented can,"I have read past reviews where people complained about receiving dented cans with this product. I had a previous shipment where all was well, but not this time. The shipment came in a badly mangled box, but I thought all would be well when the interior box was pristine. I was very surprised to find a badly dented can in an undamaged box. This tells me that the can was already dented when packed. Amazon should reconsider their source for this product--the tomatoes are superior but the packing stinks."
2242,B002C4HZ00,A397ZZV3ICCIVG,"Odd Peter ""Odd Peter""",1,2,5,1295395200,Too Expensive,"The product is great ... but it is priced nearly twice what it retails for in local markets. I dont mind paying a little for convenience of home delivery, but this is too much"
2243,B002C4HZ00,A3UC577MUOZMKE,balimedo,0,1,3,1300752000,Not sure what I got,"Received Different than pictured. Labels Just say ""certified"" not ""D.O.P. CERTIFIED"". Don't know if that is the same and after a couple of orders I am not going to put the effort in to find out.<br />Also came with Basil. I want tomatoes only. Not Basil.<br />A couple cans dented like others have said.<br />My case was $44 now its $60.<br />I'm over the tomato thing. I'll buy what I want in the store."
2244,B002C4HZ00,A1JBIWAA81AMZG,Elsie Friedman,5,10,1,1295568000,Dented cans,"Of the 12 cans shipped 11 of them had very, very serious dents in them. I'm not talking dings, I talking serious dents.  So dented that I truly thought of throwing them away.  My husband stopped me though because at $5 a can he felt that it was too wasteful.  In my local grocery store, items this dented are put into a reduced price bin, because they usually don't move otherwise.<a href=""http://www.amazon.com/gp/product/B002C4HZ00"">Cento San Marzano Certified Tomatoes, 28-Ounce Cans (Pack of 12)</a>"
2245,B002C4HZ00,A3A5BPS3G8NQG2,mercury_2012,0,2,5,1298851200,Squism needs help!,"This product is indeed fabulous and you can get it at many grocery stores for a lesser price.  Overall a great product and makes awesome red sauce!  TO SQUISM:  I find it very disturbing that you casually refer to hitting your wife, even if you are joking, this is not the place for that sort of behavior!!!!  If you really hit your wife your a punk coward.  Domestic abuse IS NOT a laughing matter and I was personally offended by your review.  Try to maintain some amount of class when posting on here.  I am sure that is something you are incapable of doing, judging by your disgusting and classless review."
2246,B000ARTNR4,A1O5YII9B1K8XE,Tang Xiaobo,1,1,1,1331510400,It's a shame to use so much corn syrup for babies!,It's a shame to use so much corn syrup for babies! I'm very disappointed when I noticed that. The same kind sold in China is even better.
2247,B000ARTNR4,A3O6C14O4DCTP8,J. Tigue,3,4,1,1327104000,FIRST INGREDIENT IS CORN SYRUP!!!,"Do you really want to be feeding your baby a bottle of corn syrup???<br />i used this until i realized that. i switched to gerber, its so much better for your baby."
2248,B000ARTNR4,A1CWQ5A9IFPIME,"A. Thompson ""music fan""",3,4,3,1303430400,"Very useful with true Lactose Intolerance.  Be aware, this is mostly sugar, NOT made from milk.","If your child is truly lactose intolerant, this product is great.  If fussiness/gas is an issue, then consider staying with Similac Advance or another formula that is made primarily with **milk**.  This product did seem to create less fussiness in our baby, but honestly I think the Dr Brown bottles made a bigger impact.  Make your own trade-off between fussiness vs. nutrition, just be aware of which formulas are made with corn sweeteners and which are truly milk-based.<br /><br />It's misleading for the company to label the product as ""milk-based"" when it has minor ingredients ""derived from"" milk.  Read the list of ingredients (below).  I found the ingredients on the parent company's website (Abbott Nutrition).  Don't try to find the ingredients list on the Simlac website -- it's not there (perhaps for good reason).<br /><br />SIMILAC SENSITIVE Ingredients:<br />Corn Maltodextrin, Sugar (Sucrose), Milk Protein Isolate, High Oleic Safflower Oil, Soy Oil, Coconut Oil, Galactooligosaccharides*. Less than 1.0% of the Following: C. Cohnii Oil, M. Alpina Oil, Beta-Carotene, Lutein, Lycopene, Calcium Phosphate, Potassium Citrate, Modified Corn Starch, Potassium Chloride, Magnesium Chloride, Monoglycerides, Soy Lecithin, Carrageenan, Calcium Carbonate, Ascorbic Acid, Choline Chloride, Sodium Chloride, Ferrous Sulfate, Choline Bitartrate, Taurine, m-Inositol, dl-Alpha-Tocopheryl Acetate, Zinc Sulfate, L-Carnitine, Niacinamide, Calcium Pantothenate, Cupric Sulfate, Thiamine Chloride Hydrochloride, Vitamin A Palmitate, Riboflavin, Pyridoxine Hydrochloride, Folic Acid, Manganese Sulfate, Potassium Iodide, Phylloquinone, Biotin, Sodium Selenate, Vitamin D3, Cyanocobalamin, Potassium Hydroxide, and Nucleotides (Adenosine 5'-Monophosphate, Cytidine 5'-Monophosphate, Disodium Guanosine 5'-Monophosphate, Disodium Uridine 5'-Monophosphate).<br />* Sourced from milk (GOS).<br /> A source of docosahexaenoic acid (DHA).<br /> A source of arachidonic acid (ARA).<br /><br />SIMILAC ADVANCE Ingredients:<br />Nonfat Milk, Lactose, High Oleic Safflower Oil, Soy Oil, Coconut Oil, Galactooligosaccharides*, Whey Protein Concentrate. Less than 0.5% of the Following: C. Cohnii Oil, M. Alpina Oil, Beta-Carotene, Lutein, Lycopene, Ascorbic Acid, Calcium Carbonate, Potassium Citrate, Soy Lecithin, Monoglycerides, Potassium Chloride, Carageenan, Magnesium Chloride, Ferrous Sulfate, Choline Bitartrate, Choline Chloride, Taurine, Calcium Phosphate, Potassium Phosphate, m-Inositol, Zinc Sulfate, Niacinamide, d-Alpha-Tocopheryl Acetate, Calcium Pantothenate, L-Carnitine, Riboflavin, Vitamin A Palmitate, Cupric Sulfate, Thiamine Chloride Hydrochloride, Pyridoxine Hydrochloride, Folic Acid, Manganese Sulfate, Phylloquinone, Biotin, Sodium Selenate, Vitamin D3, Cyanocobalamin, Sodium Chloride, Potassium Hydroxide, and Nucleotides (Adenosine 5'-Monophosphate, Cytidine 5'-Monophosphate, Disodium Guanosine 5'-Monophosphate, Disodium Uridine 5'-Monophosphate).<br />* Sourced from milk (GOS)<br /> A source of docosahexaenoic acid (DHA).<br /> A source of arachidonic acid (ARA).<br />Guanosine 5'-Monophosphate, Disodium Uridine 5'-Monophosphate).<br />* Sourced from milk (GOS)<br /> A source of docosahexaenoic acid (DHA).<br /> A source of arachidonic acid (ARA)."
2249,B000ARTNR4,A1ENA724HKUWZP,Cheebs,3,4,5,1291420800,Reduced spit-up and a happier baby!,"This formula is a life-saver!  Our 2-month old had a little viral bug, which made him spit up a lot and be very fussy.  With this formula, he barely spits up at all and has been so much happier!<br /><br />Ask your doctor for a sample!  When we took our baby in for his tummy troubles, the doc gave us a full-sized can of this formula to take home and try!  Considering it costs about $14 retail, this was great!<br /><br />Pros:<br />Reduced spit-up and gas<br />Reduced fussiness<br />Easy to mix up<br /><br />Cons:<br />Baby can't go as long between feedings, probably because it's easier to digest<br /><br />You can also get 2 free cans of Similac (one Advance and one Sensitive) by mail if you register at their website.  Great product and great customer service!"
2250,B000ARTNR4,A3EY5SAUL5Q2TS,Marisol Figueroa,0,0,1,1331596800,This formula is terrible!,"I decided to try this formula for my baby since he started being very gassy. However, this formula made him more gassy...the formula is very thick and produces a lot of bubbles that gets fed to the baby. I tried to make the formula with anticipation to let the bubbles disolve but that didn't work."
2251,B000ARTNR4,A14M35UCRFV0EQ,Big Blu's Mama,0,0,5,1298419200,Similac Sensitive,"Good price for product... i had started my baby on the similac soy formula but it was too much for my son's tummy... this formula was a welcomed change.... unfortunately, it came at the funky time of similac's big recall of all the larger containers (i was buying the 34oz can from the wholesale store) and the smaller containers were all sold out of the local stores... not a fun situation... finding this 6-pack at a reasonable price was a much needed and appreciated rescue!"
2252,B000ARTNR4,A3NHUQ33CFH3VM,Citizen John,0,0,2,1252454400,Solves Colic Within One Day - But It's Corn Syrup-Based,"If your newborn cries inconsolably, you should try a lactose-free formula right away even though they're so expensive. However, the ingredients may not look so good.  It's important to shop around if you're going to use a lactose-free formula. Lactose-free formulas always are the most expensive and this one is loaded with processed corn syrup solids.<br /><br />From Wikipedia: ""Baby colic (also known as infant colic, three-month colic, infantile colic and colic) is a condition in which an otherwise healthy baby cries or screams frequently and for extended periods without any discernible reason."" You'll know it if it happens to your baby, and it's awful to not be able to do anything to immediately relieve your baby.  It contains DHA, ARA and iron, but all baby formulas do because it is required by law.<br /><br />Lactose-free formula is expensive is because it goes through a very specialized and difficult manufacturing process, I'm told by the company's public relations representative.  So much food in the U.S. is prepared with corn syrup solids, so that shouldn't be a worry, I'm told.  Ok, but I notice the obesity rate is high."
2253,B000ARTNR4,A32T2KVK7CXO5D,dcart,3,5,5,1303689600,Costco B&M has it for $0.81/fl oz!!! Way cheaper.,"Great formula, our son is not getting stomach pains like with the regular Similac and he actually likes the taste.  The only thing is that it's way cheaper at Costco ($27.82 per 34oz + tax). Amazon is NOT willing to price match!!!"
2254,B000ARTNR4,A2A7UYT8NS8GDC,Tracy McCoy,1,2,3,1323388800,Worked well but had added sugar,"We just changed to Gerber Good Start Gentle due to sugar in this product.  This did seem to work better than a couple other formula but I decided to try something else when I read about sugar.  We just changed over to Gerber Good Start Gentle and it does (so far) seem to be working better.  He is still gassy but he has less pain and doesnt seem in nearly as much discomfort when eating (he is a little colic but still loves to eat).  I do this this is a good product and I'm sure the sugar is safe, I just would rather not give extra sugar at this age (8 weeks).  Good luck!!"
2255,B002WUQUIC,A39ESE8N7ELHJR,Gino Rossi,2,2,5,1275264000,Great For Cakes,"While I have not purchased this from Amazon I have used it for many years.  It makes a super layer for, my version, of Zuppa Engelesia and mixed with cream can be incorporated for Pate Choux.<br />I don't live in Hollywood any more so it is getting more difficult and thanks to Amazon I find it it available and in larger cans.........  I plan to order soon.<br /><br />Gino Rossi<br />Mangia con passione chef/caterer"
2256,B0000DC5IY,AGYZZ3QXV9S8,"Dr. Glenn B. Gero ""NJnaturaldoc""",3,4,1,1289865600,Don't buy this product unless you are looking for shredded coconut,"The description of this product is disceptive.  This product was represented as a powder, but it is not a powder, it's a granule.  It is nothing more than shredded coconut and doesn't even dissolve in a high speed commercial blender.<br /><br />Unless you are using this product to manufacture a dark chocolate-coated coconut patty, to me it is useless.  My intention was to use it as an additive in a healthy shake.  It ended up ruining the shake as I had to resort to chewing the undissolved, tasteless coconut pieces rather than drinking the shake.<br /><br />Additionally, the way the product was packaged, there was no protective cardboard preventing the slashing the top package when the box was opened.<br /><br />If I could have rated this product zero stars, I would have. The only redeeming quality was that it was rather inexpensive.  I gave one package away for FREE to a patient who loves coconut and she gave it back to me two days later complaining that it was terrible!"
